X,Y,OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A
-74.029,4.69999999999999,1815726,12800672,A001392399,2022/02/23 05:00:00+00,08:20:00,2022,FEBRERO,MIERCOLES,2022/02/23 13:20:00+00,KR 7 124 02,CHOQUE,USAQUEN,2,MOTOCICLISTA,S,2022/02/23 05:00:00+00,MASCULINO,45,MOTOCICLISTA
-74.100208784,4.72760441000003,1815739,12800684,A001392061,2022/02/23 05:00:00+00,07:30:00,2022,FEBRERO,MIERCOLES,2022/02/23 12:30:00+00,AVENIDA CIUDAD DE CALI 127 02,CHOQUE,SUBA,1,MOTOCICLISTA,S,2022/02/23 05:00:00+00,MASCULINO,22,MOTOCICLISTA
-74.182,4.63,1816044,12800995,A001390080,2022/02/24 05:00:00+00,20:50:00,2022,FEBRERO,JUEVES,2022/02/25 01:50:00+00,KR 88 C 52 B SUR 02,CHOQUE,BOSA,1,MOTOCICLISTA,S,2022/02/25 05:00:00+00,MASCULINO,18,MOTOCICLISTA
-74.174661073,4.626944665,1816605,12797791,A001391646,2022/02/03 05:00:00+00,22:20:00,2022,FEBRERO,JUEVES,2022/02/04 03:20:00+00,AK 86 48 SUR 02,ATROPELLO,KENNEDY,,PEATON,S,2022/04/01 00:00:00+00,MASCULINO,47,PEATON
-74.103616025,4.699746656,1816975,12801937,A001393732,2022/02/25 05:00:00+00,14:37:00,2022,FEBRERO,VIERNES,2022/02/25 19:37:00+00,KR 86 75 02,CHOQUE,ENGATIVA,2,MOTOCICLISTA,S,2022/02/26 05:00:00+00,MASCULINO,20,MOTOCICLISTA
-74.124,4.70499999999998,1817009,12801970,A001393945,2022/03/01 05:00:00+00,15:00:00,2022,MARZO,MARTES,2022/03/01 20:00:00+00,KR 106 A 70 A 02,ATROPELLO,ENGATIVA,,PEATON,N,,MASCULINO,21,PEATON
-74.115813915,4.703296583,1817011,12801975,A001393740,2022/03/01 05:00:00+00,21:40:00,2022,MARZO,MARTES,2022/03/02 02:40:00+00,CL 72 99 B 02,VOLCAMIENTO,ENGATIVA,2,MOTOCICLISTA,N,,MASCULINO,35,MOTOCICLISTA
-74.14,4.61900000000003,1817324,12802291,A001393390,2022/03/01 05:00:00+00,10:00:00,2022,MARZO,MARTES,2022/03/01 15:00:00+00,AVENIDA PRIMERO DE MAYO 72 02,CHOQUE,KENNEDY,2,CICLISTA,S,2022/03/09 05:00:00+00,MASCULINO,64,CICLISTA
-74.047,4.66399999999999,1817396,12802362,A001393715,2022/03/02 05:00:00+00,18:38:00,2022,MARZO,MIERCOLES,2022/03/02 23:38:00+00,KR 1 84 02,CHOQUE,CHAPINERO,2,CONDUCTOR,N,,MASCULINO,49,CONDUCTOR
-74.047,4.66399999999999,1817406,12802386,A001393715,2022/03/02 05:00:00+00,18:38:00,2022,MARZO,MIERCOLES,2022/03/02 23:38:00+00,KR 1 84 02,CHOQUE,CHAPINERO,8,PASAJERO,N,,MASCULINO,46,PASAJERO
-74.107107236,4.50668740600003,1817440,12801456,A001391757,2022/02/26 05:00:00+00,22:30:00,2022,FEBRERO,SABADO,2022/02/27 03:30:00+00,CL 84 SUR 5 02,ATROPELLO,USME,,PEATON,N,,MASCULINO,6,PEATON
-74.035,4.81999999999999,1817599,12799697,A001392644,2022/02/18 05:00:00+00,05:15:00,2022,FEBRERO,VIERNES,2022/02/18 10:15:00+00,AU DEL NORTE 245 02,ATROPELLO,USAQUEN,,PEATON,N,,,,PEATON
-74.109212443,4.506818071,1817616,12802579,A001393058,2022/03/01 05:00:00+00,06:23:00,2022,MARZO,MARTES,2022/03/01 11:23:00+00,CL 84 SUR 8 02,CHOQUE,USME,2,CICLISTA,S,2022/03/16 05:00:00+00,MASCULINO,20,CICLISTA
-74.101104613,4.56894610799998,1817731,12801798,A001393788,2022/02/25 05:00:00+00,19:06:00,2022,FEBRERO,VIERNES,2022/02/26 00:06:00+00,KR 10 31 SUR 02,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2022/02/26 05:00:00+00,FEMENINO,30,PEATON
-74.07,4.69999999999999,1817925,12802892,A001393836,2022/03/05 05:00:00+00,02:38:00,2022,MARZO,SABADO,2022/03/05 07:38:00+00,KR 60 116 02,CHOQUE,SUBA,2,MOTOCICLISTA,N,,MASCULINO,24,MOTOCICLISTA
-74.07,4.69999999999999,1817927,12802894,A001393836,2022/03/05 05:00:00+00,02:38:00,2022,MARZO,SABADO,2022/03/05 07:38:00+00,KR 60 116 02,CHOQUE,SUBA,2,PASAJERO,S,2022/03/06 00:00:00+00,MASCULINO,26,MOTOCICLISTA
-74.079741827,4.63483418099997,1817928,12802888,A001394423,2022/03/04 05:00:00+00,23:45:00,2022,MARZO,VIERNES,2022/03/05 04:45:00+00,KR 30 45 02,CHOQUE,TEUSAQUILLO,1,MOTOCICLISTA,N,,MASCULINO,29,MOTOCICLISTA
-74.108,4.55700000000002,1817935,12802902,A001393636,2022/03/04 05:00:00+00,09:41:00,2022,MARZO,VIERNES,2022/03/04 14:41:00+00,TV 5 A 48 I BIS SUR 02,CHOQUE,RAFAEL URIBE URIBE,1,MOTOCICLISTA,N,,MASCULINO,18,MOTOCICLISTA
-74.122,4.51900000000001,1818000,12802971,A001394266,2022/03/05 05:00:00+00,14:00:00,2022,MARZO,SABADO,2022/03/05 19:00:00+00,AVENIDA AL LLANO 72 02,CHOQUE,USME,3,MOTOCICLISTA,N,,FEMENINO,20,MOTOCICLISTA
-74.115862983,4.57631432699998,1818289,12803240,A001393187,2022/03/05 05:00:00+00,20:28:00,2022,MARZO,SABADO,2022/03/06 01:28:00+00,AVENIDA CARACAS 34 SUR 02,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2022/03/06 00:00:00+00,MASCULINO,22,PEATON
-74.196,4.60399999999998,1818301,12803250,A001394251,2022/03/06 05:00:00+00,04:15:00,2022,MARZO,DOMINGO,2022/03/06 09:15:00+00,CL 71 C SUR 78 C 02,ATROPELLO,BOSA,,PEATON,S,2022/04/06 00:00:00+00,MASCULINO,39,PEATON
-74.062837389,4.660134218,1818429,12802460,A001393399,2022/03/02 05:00:00+00,19:45:00,2022,MARZO,MIERCOLES,2022/03/03 00:45:00+00,CL 72 15 02,CHOQUE,BARRIOS UNIDOS,2,CICLISTA,N,,FEMENINO,25,CICLISTA
-74.096711237,4.721771601,1818492,12799707,A001392782,2022/02/19 05:00:00+00,06:45:00,2022,FEBRERO,SABADO,2022/02/19 11:45:00+00,AVENIDA CIUDAD DE CALI 94 A 02,CHOQUE,SUBA,1,MOTOCICLISTA,N,,MASCULINO,23,MOTOCICLISTA
-74.141,4.65499999999997,1818593,12803547,A001393910,2022/03/08 05:00:00+00,13:20:00,2022,MARZO,MARTES,2022/03/08 18:20:00+00,KR 86 13 C BIS 02,CHOQUE,KENNEDY,3,MOTOCICLISTA,N,,MASCULINO,27,MOTOCICLISTA
-74.037,4.80900000000003,1818597,12803542,A001394565,2022/03/08 05:00:00+00,13:20:00,2022,MARZO,MARTES,2022/03/08 18:20:00+00,AU DEL NORTE 235 02,CHOQUE,USAQUEN,2,CICLISTA,N,,MASCULINO,16,CICLISTA
-74.135,4.64800000000002,1818667,12803640,A001394537,2022/03/07 05:00:00+00,16:39:00,2022,MARZO,LUNES,2022/03/07 21:39:00+00,CL 12 78 02,CHOQUE,KENNEDY,3,CICLISTA,N,,MASCULINO,14,CICLISTA
-74.112,4.53800000000001,1818767,12803714,A001394479,2022/03/09 05:00:00+00,07:23:00,2022,MARZO,MIERCOLES,2022/03/09 12:23:00+00,KR 1 58 SUR 02,VOLCAMIENTO,USME,2,MOTOCICLISTA,N,,MASCULINO,42,MOTOCICLISTA
-74.09,4.63400000000001,1818784,12803733,A001394622,2022/03/10 05:00:00+00,01:02:00,2022,MARZO,JUEVES,2022/03/10 06:02:00+00,CL 26 43 02,ATROPELLO,TEUSAQUILLO,,PEATON,N,,MASCULINO,44,PEATON
-74.147,4.67700000000002,1818823,12803796,A001394441,2022/03/08 05:00:00+00,10:25:00,2022,MARZO,MARTES,2022/03/08 15:25:00+00,CL 18 104 B 02,CHOQUE,FONTIBON,2,CICLISTA,S,2022/03/21 05:00:00+00,MASCULINO,78,CICLISTA
-74.072343895,4.60322687500002,1818850,12802925,A001394357,2022/03/06 05:00:00+00,10:00:00,2022,MARZO,DOMINGO,2022/03/06 15:00:00+00,KR 7 17 02,ATROPELLO,SANTA FE,,PEATON,N,,MASCULINO,75,PEATON
-74.091,4.697,1818880,12803870,A001393749,2022/03/09 05:00:00+00,22:50:00,2022,MARZO,MIERCOLES,2022/03/10 03:50:00+00,CL 80 73 B 02,ATROPELLO,ENGATIVA,,PEATON,S,2022/03/11 00:00:00+00,MASCULINO,33,PEATON
-74.189,4.63099999999997,1818914,12803878,A001394771,2022/03/10 05:00:00+00,04:41:00,2022,MARZO,JUEVES,2022/03/10 09:41:00+00,CL 56 F SUR 89 B 02,CHOQUE,BOSA,2,MOTOCICLISTA,N,,MASCULINO,29,MOTOCICLISTA
-74.092,4.54000000000002,1819191,12804159,A001394331,2022/03/11 05:00:00+00,17:53:00,2022,MARZO,VIERNES,2022/03/11 22:53:00+00,TV 5 ESTE 48 H SUR 02,CHOQUE,SAN CRISTOBAL,2,MOTOCICLISTA,N,,FEMENINO,48,MOTOCICLISTA
-74.114,4.58300000000003,1819638,12805485,A001395451,2022/03/17 05:00:00+00,22:30:00,2022,MARZO,JUEVES,2022/03/18 03:30:00+00,KR 24 31 B SUR 02,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2022/03/19 00:00:00+00,MASCULINO,61,PEATON
-74.114,4.685,1819690,12805667,A001394504,2022/03/19 05:00:00+00,20:01:00,2022,MARZO,SABADO,2022/03/20 01:01:00+00,AK 86 63 F 02,CHOQUE,ENGATIVA,2,MOTOCICLISTA,N,,MASCULINO,37,MOTOCICLISTA
-74.047,4.74700000000001,1819934,12805201,A001395179,2022/03/15 05:00:00+00,14:01:00,2022,MARZO,MARTES,2022/03/15 19:01:00+00,AU DEL NORTE 166 02,CHOQUE,USAQUEN,1,MOTOCICLISTA,N,,MASCULINO,29,MOTOCICLISTA
-74.136,4.66000000000003,1819948,12805248,A001394780,2022/03/16 05:00:00+00,10:20:00,2022,MARZO,MIERCOLES,2022/03/16 15:20:00+00,CL 17 86 02,CHOQUE,FONTIBON,2,CICLISTA,S,2022/03/19 05:00:00+00,MASCULINO,27,CICLISTA
-74.105,4.505,1820526,12805378,A001394061,2022/03/14 05:00:00+00,05:35:00,2022,MARZO,LUNES,2022/03/14 10:35:00+00,TV 2 C 87 B SUR 02,ATROPELLO,USME,,PEATON,N,,MASCULINO,26,PEATON
-74.125,4.52300000000002,1820581,12805609,A001394487,2022/03/18 05:00:00+00,16:06:00,2022,MARZO,VIERNES,2022/03/18 21:06:00+00,CL 71 SUR 3 A 02,CHOQUE,USME,1,MOTOCICLISTA,N,,MASCULINO,51,MOTOCICLISTA
-74.137,4.55200000000002,1820647,12806092,A001395797,2022/03/20 05:00:00+00,23:35:00,2022,MARZO,DOMINGO,2022/03/21 04:35:00+00,AVENIDA BOYACA 66 SUR 02,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2022/03/29 00:00:00+00,FEMENINO,21,PEATON
-74.127,4.56700000000001,1820720,12805875,A001395276,2022/03/22 05:00:00+00,07:22:00,2022,MARZO,MARTES,2022/03/22 12:22:00+00,KR 14 51 SUR 02,CHOQUE,TUNJUELITO,2,MOTOCICLISTA,N,,FEMENINO,27,MOTOCICLISTA
-74.114,4.67000000000002,1820825,12805139,A001395208,2022/03/15 05:00:00+00,15:45:00,2022,MARZO,MARTES,2022/03/15 20:45:00+00,AC 24 74 B 02,CHOQUE,FONTIBON,2,CICLISTA,N,,MASCULINO,64,CICLISTA
-74.098,4.60599999999999,1820873,12805237,A001395455,2022/03/17 05:00:00+00,15:05:00,2022,MARZO,JUEVES,2022/03/17 20:05:00+00,KR 30 6 02,CHOQUE,PUENTE ARANDA,3,MOTOCICLISTA,N,,FEMENINO,19,MOTOCICLISTA
-74.123,4.58199999999999,1820876,12805255,A001394171,2022/03/17 05:00:00+00,08:28:00,2022,MARZO,JUEVES,2022/03/17 13:28:00+00,KR 24 B 40 B SUR 02,CHOQUE,RAFAEL URIBE URIBE,1,PASAJERO,N,,FEMENINO,47,MOTOCICLISTA
-74.144,4.50700000000001,1820979,12806072,A001395094,2022/03/21 05:00:00+00,15:38:00,2022,MARZO,LUNES,2022/03/21 20:38:00+00,CL 93 A SUR 18 B 02,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2022/03/22 00:00:00+00,MASCULINO,84,PEATON
-74.106337389,4.57930968400001,1821477,12791311,A001388947,2021/12/26 05:00:00+00,03:57:00,2021,DICIEMBRE,DOMINGO,2021/12/26 08:57:00+00,AVENIDA CARACAS 26 B SUR 02,CHOQUE,RAFAEL URIBE URIBE,1,MOTOCICLISTA,N,,MASCULINO,57,MOTOCICLISTA
-74.023473721,4.736977266,1821562,12791397,A001388807,2021/12/24 05:00:00+00,18:22:00,2021,DICIEMBRE,VIERNES,2021/12/24 23:22:00+00,KR 7 162 02,ATROPELLO,USAQUEN,,PEATON,S,2021/12/26 05:00:00+00,MASCULINO,22,PEATON
-74.094251967,4.69797895699998,1821671,12791505,A001388908,2021/12/25 05:00:00+00,07:00:00,2021,DICIEMBRE,SABADO,2021/12/25 12:00:00+00,CL 80 77 02,CHOQUE,ENGATIVA,1,MOTOCICLISTA,S,2022/01/03 05:00:00+00,MASCULINO,23,MOTOCICLISTA
-74.125383375,4.47073555999998,1821677,12791511,A001388790,2021/12/23 05:00:00+00,17:32:00,2021,DICIEMBRE,JUEVES,2021/12/23 22:32:00+00,KR 14 137 B 34 SUR,ATROPELLO,USME,,PEATON,S,2021/12/26 00:00:00+00,MASCULINO,60,PEATON
-74.09373222,4.71101444999999,1821678,12791512,A001389134,2021/12/26 05:00:00+00,00:28:00,2021,DICIEMBRE,DOMINGO,2021/12/26 05:28:00+00,KR 86 91 02,CHOQUE,ENGATIVA,1,MOTOCICLISTA,S,2021/12/26 05:00:00+00,MASCULINO,23,MOTOCICLISTA
-74.157511481,4.58049551300002,1821698,12791532,A001387647,2021/12/23 05:00:00+00,15:35:00,2021,DICIEMBRE,JUEVES,2021/12/23 20:35:00+00,CL 68 SUR 51 02,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2022/01/03 00:00:00+00,MASCULINO,14,PEATON
-74.11343849,4.596120063,1821799,12791635,A001389145,2021/12/27 05:00:00+00,06:51:00,2021,DICIEMBRE,LUNES,2021/12/27 11:51:00+00,AU DEL SUR PRIMERO DE MAYO 02,ATROPELLO,ANTONIO NARINO,,PEATON,N,,MASCULINO,77,PEATON
-74.104581832,4.71090908799999,1821940,12791782,A001389133,2021/12/25 05:00:00+00,20:30:00,2021,DICIEMBRE,SABADO,2021/12/26 01:30:00+00,KR 95 83 02,ATROPELLO,ENGATIVA,,PEATON,S,2021/12/26 00:00:00+00,MASCULINO,62,PEATON
-74.123604136,4.59910532200001,1821951,12791788,A001388771,2021/12/26 05:00:00+00,18:10:00,2021,DICIEMBRE,DOMINGO,2021/12/26 23:10:00+00,CL 33 SUR 44 A 14,ATROPELLO,PUENTE ARANDA,,PEATON,S,2021/12/31 00:00:00+00,MASCULINO,76,PEATON
-74.144047064,4.62188856099999,1822007,12791843,A001389094,2021/12/27 05:00:00+00,12:26:00,2021,DICIEMBRE,LUNES,2021/12/27 17:26:00+00,CL 26 SUR 73 B 02,ATROPELLO,KENNEDY,,PEATON,N,,FEMENINO,75,PEATON
-74.096,4.74200000000002,1822536,12807701,A001395428,2022/03/31 05:00:00+00,21:05:00,2022,MARZO,JUEVES,2022/04/01 02:05:00+00,CL 140 A 103 B 02,CHOQUE,SUBA,2,MOTOCICLISTA,N,,MASCULINO,26,MOTOCICLISTA
-74.154,4.69600000000003,1822546,12807714,A001447260,2022/03/31 05:00:00+00,07:53:00,2022,MARZO,JUEVES,2022/03/31 12:53:00+00,CL 24 127 02,CHOQUE,FONTIBON,1,MOTOCICLISTA,N,,MASCULINO,56,MOTOCICLISTA
-74.17,4.61500000000001,1822862,12808040,A001447200,2022/04/02 05:00:00+00,16:10:00,2022,ABRIL,SABADO,2022/04/02 21:10:00+00,KR 79 51 SUR 02,ATROPELLO,KENNEDY,,PEATON,N,,FEMENINO,83,PEATON
-74.085,4.77499999999998,1822864,12808046,A001447317,2022/04/01 05:00:00+00,22:00:00,2022,ABRIL,VIERNES,2022/04/02 03:00:00+00,CL 171 113 02,ATROPELLO,SUBA,,PEATON,N,,MASCULINO,23,PEATON
-74.146,4.56900000000002,1822867,12808041,A001447281,2022/04/01 05:00:00+00,23:57:00,2022,ABRIL,VIERNES,2022/04/02 04:57:00+00,AVENIDA CIUDAD DE VILLAVICENCIO 22 G 02,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,N,,MASCULINO,34,MOTOCICLISTA
-74.127,4.649,1822871,12808049,A001447556,2022/04/02 05:00:00+00,19:42:00,2022,ABRIL,SABADO,2022/04/03 00:42:00+00,AVENIDA BOYACA 17 02,CHOQUE,FONTIBON,3,CICLISTA,N,,MASCULINO,27,CICLISTA
-74.117,4.59100000000001,1823489,12808666,A001446782,2022/03/29 05:00:00+00,23:00:00,2022,MARZO,MARTES,2022/03/30 04:00:00+00,KR 30 32 SUR 02,CHOQUE,ANTONIO NARINO,2,PASAJERO,N,,FEMENINO,21,MOTOCICLISTA
-74.119,4.60599999999999,1823739,12808922,A001447122,2022/04/04 05:00:00+00,06:06:00,2022,ABRIL,LUNES,2022/04/04 11:06:00+00,KR 43 10 A 02,VOLCAMIENTO,PUENTE ARANDA,1,MOTOCICLISTA,N,,MASCULINO,52,MOTOCICLISTA
-74.115,4.63499999999999,1823760,12808059,A001447268,2022/04/02 05:00:00+00,21:45:00,2022,ABRIL,SABADO,2022/04/03 02:45:00+00,CL 13 65 02,CHOQUE,PUENTE ARANDA,2,MOTOCICLISTA,N,,MASCULINO,26,MOTOCICLISTA
-74.139,4.697,1823852,12809040,A001447711,2022/04/04 05:00:00+00,18:04:00,2022,ABRIL,LUNES,2022/04/04 23:04:00+00,AC 26 112 02,CHOQUE,FONTIBON,1,MOTOCICLISTA,N,,MASCULINO,28,MOTOCICLISTA
-74.109,4.69,1823986,12809180,A001447550,2022/04/05 05:00:00+00,05:51:00,2022,ABRIL,MARTES,2022/04/05 10:51:00+00,KR 86 67 02,CHOQUE,ENGATIVA,2,CICLISTA,S,2022/04/05 05:00:00+00,MASCULINO,22,CICLISTA
-74.103,4.709,1824024,12828291,A001456136,2022/07/18 05:00:00+00,18:44:00,2022,JULIO,LUNES,2022/07/18 23:44:00+00,CL 83 94 02,ATROPELLO,ENGATIVA,,PEATON,S,2022/07/23 00:00:00+00,MASCULINO,70,PEATON
-74.103,4.70400000000001,1824210,12809458,A001448081,2022/04/09 05:00:00+00,02:05:00,2022,ABRIL,SABADO,2022/04/09 07:05:00+00,CL 80 89 02,CHOQUE,ENGATIVA,2,CICLISTA,N,,MASCULINO,26,CICLISTA
-74.032,4.72500000000002,1824218,12809467,A001447782,2022/04/08 05:00:00+00,23:42:00,2022,ABRIL,VIERNES,2022/04/09 04:42:00+00,KR 9 147 02,CHOQUE,USAQUEN,2,CICLISTA,N,,MASCULINO,32,CICLISTA
-74.100781039,4.548720538,1824337,12809587,A001447169,2022/04/07 05:00:00+00,15:45:00,2022,ABRIL,JUEVES,2022/04/07 20:45:00+00,KR 1 A 43 B SUR 02,ATROPELLO,SAN CRISTOBAL,,PEATON,S,2022/06/01 00:00:00+00,FEMENINO,52,PEATON
-74.065,4.68799999999999,1824659,12809911,A001448161,2022/04/11 05:00:00+00,04:50:00,2022,ABRIL,LUNES,2022/04/11 09:50:00+00,CL 99 55 02,CHOQUE,BARRIOS UNIDOS,1,MOTOCICLISTA,N,,MASCULINO,36,MOTOCICLISTA
-74.124,4.476,1824660,12809909,A001447166,2022/04/11 05:00:00+00,16:00:00,2022,ABRIL,LUNES,2022/04/11 21:00:00+00,CL 136 SUR 14 F 02,CHOQUE,USME,1,CICLISTA,N,,MASCULINO,14,CICLISTA
-74.065381985,4.739810261,1824678,12809927,A001448223,2022/04/11 05:00:00+00,06:40:00,2022,ABRIL,LUNES,2022/04/11 11:40:00+00,AVENIDA BOYACA 152 B 02,CHOQUE,SUBA,2,CICLISTA,N,,FEMENINO,45,CICLISTA
-74.105,4.60000000000002,1824739,12809992,A001448090,2022/04/09 05:00:00+00,05:40:00,2022,ABRIL,SABADO,2022/04/09 10:40:00+00,AK 30 1 C 02,CHOQUE,PUENTE ARANDA,2,MOTOCICLISTA,N,,MASCULINO,37,MOTOCICLISTA
-74.08,4.685,1825128,12854541,A001395512,2022/04/12 05:00:00+00,21:05:00,2022,ABRIL,MARTES,2022/04/13 02:05:00+00,AC 80 68 C 02,ATROPELLO,ENGATIVA,,PEATON,N,,MASCULINO,28,PEATON
-74.043,4.68299999999999,1825130,12854540,A001447525,2022/04/14 05:00:00+00,06:30:00,2022,ABRIL,JUEVES,2022/04/14 11:30:00+00,KR 11 100 02,ATROPELLO,USAQUEN,,PEATON,N,,FEMENINO,56,PEATON
-74.099,4.64600000000002,1825131,12810376,A001447689,2022/04/17 05:00:00+00,07:15:00,2022,ABRIL,DOMINGO,2022/04/17 12:15:00+00,AC 26 59 02,CHOQUE,TEUSAQUILLO,1,CONDUCTOR,N,,MASCULINO,69,CONDUCTOR
-74.122,4.47899999999998,1825177,12810425,A001448238,2022/04/10 05:00:00+00,11:30:00,2022,ABRIL,DOMINGO,2022/04/10 16:30:00+00,AK 14 131 SUR 02,ATROPELLO,USME,,PEATON,S,2022/04/15 00:00:00+00,FEMENINO,32,PEATON
-74.089,4.66000000000003,1825439,12810691,A001448370,2022/04/12 05:00:00+00,11:05:00,2022,ABRIL,MARTES,2022/04/12 16:05:00+00,KR 60 63 02,CHOQUE,BARRIOS UNIDOS,1,MOTOCICLISTA,S,2022/04/12 05:00:00+00,MASCULINO,26,MOTOCICLISTA
-74.175,4.59699999999998,1825567,12810816,A001448089,2022/04/18 05:00:00+00,23:56:00,2022,ABRIL,LUNES,2022/04/19 04:56:00+00,AU DEL SUR 75 02,CHOQUE,CIUDAD BOLIVAR,2,MOTOCICLISTA,N,,MASCULINO,23,MOTOCICLISTA
-74.179,4.59699999999998,1825568,12810818,A001447609,2022/04/19 05:00:00+00,14:30:00,2022,ABRIL,MARTES,2022/04/19 19:30:00+00,KR 77 G 63 SUR 02,VOLCAMIENTO,CIUDAD BOLIVAR,1,MOTOCICLISTA,N,,MASCULINO,44,MOTOCICLISTA
-74.114,4.50999999999999,1825690,12810950,A001448445,2022/04/14 05:00:00+00,00:40:00,2022,ABRIL,JUEVES,2022/04/14 05:40:00+00,KR 14 81 SUR 02,ATROPELLO,USME,,PEATON,N,,MASCULINO,36,PEATON
-74.117,4.58800000000002,1825737,12810997,A001448444,2022/04/13 05:00:00+00,23:10:00,2022,ABRIL,MIERCOLES,2022/04/14 04:10:00+00,KR 27 31 A SUR 02,CHOQUE,ANTONIO NARINO,1,MOTOCICLISTA,S,2022/04/18 05:00:00+00,MASCULINO,25,MOTOCICLISTA
-74.131,4.654,1825809,12811070,A001448835,2022/04/20 05:00:00+00,02:13:00,2022,ABRIL,MIERCOLES,2022/04/20 07:13:00+00,CL 17 78 02,CHOQUE,FONTIBON,2,CICLISTA,N,,MASCULINO,48,CICLISTA
-74.139,4.59500000000003,1825817,12811080,A001447980,2022/04/14 05:00:00+00,08:49:00,2022,ABRIL,JUEVES,2022/04/14 13:49:00+00,CL 45 A SUR 53 A 02,CHOQUE,TUNJUELITO,1,PASAJERO,S,2022/04/22 05:00:00+00,FEMENINO,31,MOTOCICLISTA
-74.071,4.67099999999999,1826075,12811329,A001448035,2022/04/16 05:00:00+00,02:10:00,2022,ABRIL,SABADO,2022/04/16 07:10:00+00,KR 30 76 BIS 02,CHOQUE,BARRIOS UNIDOS,1,MOTOCICLISTA,S,2022/04/16 05:00:00+00,FEMENINO,27,MOTOCICLISTA
-74.116,4.61099999999999,1826382,12811641,A001448503,2022/04/21 05:00:00+00,23:22:00,2022,ABRIL,JUEVES,2022/04/22 04:22:00+00,KR 50 2 02,ATROPELLO,PUENTE ARANDA,,PEATON,N,,MASCULINO,61,PEATON
-74.153,4.61700000000002,1826583,12811844,A001448552,2022/04/23 05:00:00+00,02:05:00,2022,ABRIL,SABADO,2022/04/23 07:05:00+00,AVENIDA PRIMERO DE MAYO 40 SUR 02,CHOQUE,KENNEDY,2,CICLISTA,N,,MASCULINO,21,CICLISTA
-74.19,4.60599999999999,1826811,12812076,A001448728,2022/04/23 05:00:00+00,18:40:00,2022,ABRIL,SABADO,2022/04/23 23:40:00+00,KR 80 I 86 A SUR 02,CHOQUE,BOSA,3,CICLISTA,N,,MASCULINO,34,CICLISTA
-74.135,4.64999999999998,1826853,12826374,A001455627,2022/07/11 05:00:00+00,17:07:00,2022,JULIO,LUNES,2022/07/11 22:07:00+00,CL 13 78 G 02,VOLCAMIENTO,KENNEDY,2,MOTOCICLISTA,N,,MASCULINO,21,MOTOCICLISTA
-74.132,4.56200000000001,1827262,12812529,A001449120,2022/04/25 05:00:00+00,19:00:00,2022,ABRIL,LUNES,2022/04/26 00:00:00+00,CL 56 SUR 16 B 02,ATROPELLO,TUNJUELITO,,PEATON,S,2022/04/27 00:00:00+00,MASCULINO,3,PEATON
-74.136,4.61500000000001,1827373,12811749,A001448670,2022/04/22 05:00:00+00,01:10:00,2022,ABRIL,VIERNES,2022/04/22 06:10:00+00,AVENIDA PRIMERO DE MAYO 69 C 02,ATROPELLO,KENNEDY,,PEATON,S,2023/06/04 05:00:00+00,MASCULINO,31,PEATON
-74.114,4.71199999999999,1827399,12812669,A001448894,2022/04/26 05:00:00+00,08:26:00,2022,ABRIL,MARTES,2022/04/26 13:26:00+00,AC 80 103 02,CHOQUE,ENGATIVA,2,CICLISTA,N,,MASCULINO,45,CICLISTA
-74.137,4.54500000000002,1827572,12812844,A001448767,2022/04/27 05:00:00+00,18:40:00,2022,ABRIL,MIERCOLES,2022/04/27 23:40:00+00,CL 71 B SUR 16 F 02,CHOQUE,CIUDAD BOLIVAR,2,PASAJERO,N,,FEMENINO,29,MOTOCICLISTA
-74.079720304,4.60740823600003,1827754,12813026,A001449001,2022/04/28 05:00:00+00,11:06:00,2022,ABRIL,JUEVES,2022/04/28 16:06:00+00,CL 16 16 02,VOLCAMIENTO,LOS MARTIRES,2,MOTOCICLISTA,N,,MASCULINO,48,MOTOCICLISTA
-74.096,4.74700000000001,1827756,12854537,A001449322,2022/04/28 05:00:00+00,08:20:00,2022,ABRIL,JUEVES,2022/04/28 13:20:00+00,AVENIDA TV DE SUBA CIUDAD DE CALI 02,ATROPELLO,SUBA,,PEATON,N,,FEMENINO,65,PEATON
-74.079858402,4.73508622399999,1827757,12813029,A001449589,2022/04/28 05:00:00+00,21:05:00,2022,ABRIL,JUEVES,2022/04/29 02:05:00+00,CL 145 83 02,CHOQUE,SUBA,1,MOTOCICLISTA,N,,MASCULINO,20,MOTOCICLISTA
